config,level,round,order_index,batch_id,source_records,elapsed_ms_per_batch,compute_sum_ms_per_batch,cpu_sum_ms_per_batch,other_overhead_ms_per_batch,elapsed_ms_per_record,compute_sum_ms_per_record,other_overhead_ms_per_record,compute_A_ms_per_batch,compute_A_ms_per_record,cpu_A_ms_per_batch,compute_B_ms_per_batch,compute_B_ms_per_record,cpu_B_ms_per_batch,compute_C_ms_per_batch,compute_C_ms_per_record,cpu_C_ms_per_batch
U,1,1,0,83,4,157.742076,0.0,0.0,157.742076,39.435519,0.0,39.435519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,84,4,156.429568,0.0,0.0,156.429568,39.107392,0.0,39.107392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,85,4,163.88819,0.0,0.0,163.88819,40.9720475,0.0,40.9720475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,86,4,142.76478,0.0,0.0,142.76478,35.691195,0.0,35.691195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,87,4,138.01578,0.0,0.0,138.01578,34.503945,0.0,34.503945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,88,4,172.593446,0.0,0.0,172.593446,43.1483615,0.0,43.1483615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,89,4,142.831295,0.0,0.0,142.831295,35.70782375,0.0,35.70782375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,90,4,143.912305,0.0,0.0,143.912305,35.97807625,0.0,35.97807625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,91,4,158.903617,0.0,0.0,158.903617,39.72590425,0.0,39.72590425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,92,4,140.505795,0.0,0.0,140.505795,35.12644875,0.0,35.12644875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,93,4,136.015608,0.0,0.0,136.015608,34.003902,0.0,34.003902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,94,4,125.728633,0.0,0.0,125.728633,31.43215825,0.0,31.43215825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
