config,level,round,order_index,measured_batches,elapsed_ms_per_record_mean,elapsed_ms_per_record_stdev,compute_ms_per_record_mean,other_ms_per_record_mean,actors,gcs_disabled
U,1,1,0,120,37.68337960208333,3.6001063055971216,0.0,37.68337960208333,3,True
U,64,1,1,120,190.33875493541666,35.137823965465955,0.0,190.33875493541666,3,True
F,1,1,2,120,16.8432250875,3.071919618158642,0.0,16.8432250875,1,True
F,64,1,3,120,141.93025833958333,37.35938938962,0.0,141.93025833958333,1,True
P,64,1,4,120,162.54815192083333,31.18769850656787,0.0,162.54815192083333,2,True
