workload,requested_workers,n_local_workers,optimizer,round,throughput_samples_per_sec,perf_time_sec,num_samples,provenance,source
simclrv2,1,1,pico_final,1,91.19305550164754,103.86755820270628,9472,final PICO restricted to this single W candidate (structure re-optimised at that W); one complete run,outputs/pico_final_w_only_20260924/simclrv2/results/w_cell_W1.json
simclrv2,16,16,pico_final,1,1145.1195470178216,8.271625460125506,9472,final PICO restricted to this single W candidate (structure re-optimised at that W); one complete run,outputs/pico_final_w_only_20260924/simclrv2/results/w_cell_W16.json
simclrv2,4,4,pico_final,1,342.1812461659092,27.68123649712652,9472,final PICO restricted to this single W candidate (structure re-optimised at that W); one complete run,outputs/pico_final_w_only_20260924/simclrv2/results/w_cell_W4.json
simclrv2,64,64,pico_final,1,2272.1774332225423,4.168688528239727,9472,final PICO restricted to this single W candidate (structure re-optimised at that W); one complete run,outputs/pico_final_w_only_20260924/simclrv2/results/w_cell_W64.json
simclrv2,,1,simple_dp_boundary,mean_of_3,73.99901222213839,128.0029988028109,9472.0,complete run of the same plan family at this W (confounded with the plan structure; not a fixed-structure sweep),outputs/stage_b_repr_20260924/results_cheap.json
simclrv2,,64,simple_dp_repr_affine,mean_of_3,1348.7229499125144,7.0230703400447965,9472.0,complete run of the same plan family at this W (confounded with the plan structure; not a fixed-structure sweep),outputs/stage_b_repr_20260924/results_cheap.json
simclrv2,,64,simple_dp_workers_width_boundary,mean_of_3,2403.963099282008,3.9416812628818056,9472.0,complete run of the same plan family at this W (confounded with the plan structure; not a fixed-structure sweep),outputs/stage_b_repr_20260924/results_pico.json
