workload	optimizer	status	mean_execution_sec	sd_execution_sec	repeats	samples	speedup_vs_dp_cedar	speedup_sd	optimization_setup_sec	protocol	source
stackexchange	dj_optimizer	success	282.7866899380024	0.0	1		2.1902688693084906	0.0	2.8943533589990693	reduced W=8; one formal measured run	evaluation/chapter6_experiments/formal_results/cross_system_w8_latest.json
stackexchange	pecan_optimizer	success	394.04092578400014	0.0	1		1.5718643498607594	0.0	2.9272301210003207	reduced W=8; one formal measured run	evaluation/chapter6_experiments/formal_results/cross_system_w8_latest.json
stackexchange	dp_optimizer	success	304.87970261800365	0.0	1		2.0315517179641325	0.0	22.49325111199869	reduced W=8; one formal measured run	evaluation/chapter6_experiments/formal_results/cross_system_w8_latest.json
stackexchange	optimizer	optimizer_timeout		0.0	0				300.00037544200313	reduced W=8; one formal measured run	evaluation/chapter6_experiments/formal_results/cross_system_w8_latest.json
simclrv2	dp_cedar_optimizer	success	13.94992555299541	0.0	1		1.0	0.0	2.790472497996234	reduced W=8; one formal measured run	evaluation/chapter6_experiments/formal_results/cross_system_w8_latest.json
simclrv2	dj_optimizer	success	32.042080248000275	0.0	1		0.4353626682482956	0.0	2.7738135589970625	reduced W=8; one formal measured run	evaluation/chapter6_experiments/formal_results/cross_system_w8_latest.json
simclrv2	pecan_optimizer	success	13.320610786999168	0.0	1		1.047243686949434	0.0	2.9074629960014136	reduced W=8; one formal measured run	evaluation/chapter6_experiments/formal_results/cross_system_w8_latest.json
simclrv2	dp_optimizer	success	13.39341496200359	0.0	1		1.0415510601717792	0.0	2.877721217999351	reduced W=8; one formal measured run	evaluation/chapter6_experiments/formal_results/cross_system_w8_latest.json
simclrv2	optimizer	success	13.409168570993643	0.0	1		1.0403274057700727	0.0	2.904896452004323	reduced W=8; one formal measured run	evaluation/chapter6_experiments/formal_results/cross_system_w8_latest.json
simclrv2_cache	dp_cedar_optimizer	success	13.7458805040078	0.0	1		1.0	0.0	2.7548829300067155	reduced W=8; one formal measured run	evaluation/chapter6_experiments/formal_results/cross_system_w8_latest.json
simclrv2_cache	dj_optimizer	success	29.619747666001786	0.0	1		0.4640782446565415	0.0	2.7274642559932545	reduced W=8; one formal measured run	evaluation/chapter6_experiments/formal_results/cross_system_w8_latest.json
simclrv2_cache	pecan_optimizer	success	13.82514955100487	0.0	1		0.9942663154055135	0.0	2.8409494209918194	reduced W=8; one formal measured run	evaluation/chapter6_experiments/formal_results/cross_system_w8_latest.json
simclrv2_cache	dp_optimizer	success	9.010083052999107	0.0	1		1.525610854323072	0.0	2.7569747189991176	reduced W=8; one formal measured run	evaluation/chapter6_experiments/formal_results/cross_system_w8_latest.json
simclrv2_cache	optimizer	success	13.169026835996192	0.0	1		1.0438038190061878	0.0	3.0005607470084215	reduced W=8; one formal measured run	evaluation/chapter6_experiments/formal_results/cross_system_w8_latest.json
wikitext103	dp_cedar_optimizer	success	55.3183447420015	0.0	1		1.0	0.0	7.582937177008716	reduced W=8; one formal measured run	evaluation/chapter6_experiments/formal_results/cross_system_w8_latest.json
