optimizer	label	valid_baselines	valid_optimizer_runs	geomean_all_valid	geomean_common	common_workloads	total_setup
dp_cedar_optimizer	DP-Cedar	14	14	1.0	1.0	9	63.17991908993281
dj_optimizer	Data-Juicer	14	14	0.9276421711784126	0.8040408872182592	9	50.58502491093532
pecan_optimizer	Pecan	14	14	1.049719128586269	1.0186968302795214	9	50.60679484606953
dp_optimizer	DP (ours)	14	14	1.3288763071623897	1.048464570952529	9	181.4695330428949
optimizer	Cedar	14	9	0.9676640186259243	0.9676640186259243	9	1697.8364615351602
