config,level,round,order_index,batch_id,source_records,elapsed_ms_per_batch,compute_sum_ms_per_batch,cpu_sum_ms_per_batch,other_overhead_ms_per_batch,elapsed_ms_per_record,compute_sum_ms_per_record,other_overhead_ms_per_record,compute_A_ms_per_batch,compute_A_ms_per_record,cpu_A_ms_per_batch,compute_B_ms_per_batch,compute_B_ms_per_record,cpu_B_ms_per_batch,compute_C_ms_per_batch,compute_C_ms_per_record,cpu_C_ms_per_batch
U,1,1,0,48,4,128.347379,0.0,0.0,128.347379,32.08684475,0.0,32.08684475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,49,4,135.011792,0.0,0.0,135.011792,33.752948,0.0,33.752948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,50,4,120.996405,0.0,0.0,120.996405,30.24910125,0.0,30.24910125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,51,4,139.817636,0.0,0.0,139.817636,34.954409,0.0,34.954409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,52,4,119.965261,0.0,0.0,119.965261,29.99131525,0.0,29.99131525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,53,4,132.428348,0.0,0.0,132.428348,33.107087,0.0,33.107087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,54,4,134.15954,0.0,0.0,134.15954,33.539885,0.0,33.539885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,55,4,127.573568,0.0,0.0,127.573568,31.893392,0.0,31.893392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,56,4,125.322419,0.0,0.0,125.322419,31.33060475,0.0,31.33060475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,57,4,127.422908,0.0,0.0,127.422908,31.855727,0.0,31.855727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,58,4,123.50939,0.0,0.0,123.50939,30.8773475,0.0,30.8773475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,59,4,126.885769,0.0,0.0,126.885769,31.72144225,0.0,31.72144225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,60,4,123.094056,0.0,0.0,123.094056,30.773514,0.0,30.773514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,61,4,132.90592,0.0,0.0,132.90592,33.22648,0.0,33.22648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,62,4,140.008323,0.0,0.0,140.008323,35.00208075,0.0,35.00208075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,63,4,126.480039,0.0,0.0,126.480039,31.62000975,0.0,31.62000975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,64,4,126.393275,0.0,0.0,126.393275,31.59831875,0.0,31.59831875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,65,4,121.165605,0.0,0.0,121.165605,30.29140125,0.0,30.29140125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,66,4,121.416798,0.0,0.0,121.416798,30.3541995,0.0,30.3541995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,67,4,127.553063,0.0,0.0,127.553063,31.88826575,0.0,31.88826575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,68,4,131.895197,0.0,0.0,131.895197,32.97379925,0.0,32.97379925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,69,4,123.723813,0.0,0.0,123.723813,30.93095325,0.0,30.93095325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,70,4,128.516829,0.0,0.0,128.516829,32.12920725,0.0,32.12920725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,71,4,122.351344,0.0,0.0,122.351344,30.587836,0.0,30.587836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,72,4,136.521123,0.0,0.0,136.521123,34.13028075,0.0,34.13028075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,73,4,128.058003,0.0,0.0,128.058003,32.01450075,0.0,32.01450075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,74,4,121.389831,0.0,0.0,121.389831,30.34745775,0.0,30.34745775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,75,4,120.403687,0.0,0.0,120.403687,30.10092175,0.0,30.10092175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,76,4,121.664522,0.0,0.0,121.664522,30.4161305,0.0,30.4161305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,77,4,124.90365,0.0,0.0,124.90365,31.2259125,0.0,31.2259125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U,1,1,0,78,4,120.601672,0.0,0.0,120.601672,30.150418,0.0,30.150418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
