config,level,round,order_index,batch_id,source_records,elapsed_ms_per_batch,compute_sum_ms_per_batch,cpu_sum_ms_per_batch,other_overhead_ms_per_batch,elapsed_ms_per_record,compute_sum_ms_per_record,other_overhead_ms_per_record,compute_to_float_ms_per_batch,compute_to_float_ms_per_record,cpu_to_float_ms_per_batch,compute_crop_ms_per_batch,compute_crop_ms_per_record,cpu_crop_ms_per_batch,compute_flip_ms_per_batch,compute_flip_ms_per_record,cpu_flip_ms_per_batch
P,0,1,2,13,4,171.906292,22.816643000000003,22.859139999999996,149.089649,42.976573,5.704160750000001,37.27241225,2.159855,0.53996375,2.164405,18.777851000000002,4.6944627500000005,18.814425999999997,1.878937,0.46973425,1.880309
P,0,1,2,14,4,195.56948,22.963831,22.985887,172.605649,48.89237,5.74095775,43.15141225,2.777164,0.694291,2.7857709999999996,18.347946,4.5869865,18.359583,1.838721,0.45968025,1.840533
P,0,1,2,15,4,218.632983,27.781102,27.804999999999996,190.851881,54.65824575,6.9452755,47.71297025,5.170212000000001,1.2925530000000003,5.179104,20.439222,5.1098055,20.450691999999997,2.171668,0.542917,2.175204
P,0,1,2,16,4,173.826489,21.994759000000002,22.013858,151.83173,43.45662225,5.4986897500000005,37.9579325,2.339505,0.58487625,2.344526,18.577193,4.64429825,18.589006,1.078061,0.26951525,1.080326
P,0,1,2,17,4,196.322169,24.490836,24.518165,171.831333,49.08054225,6.122709,42.95783325,2.8616360000000003,0.7154090000000001,2.871008,19.299809,4.82495225,19.311936,2.329391,0.58234775,2.3352209999999998
P,0,1,2,18,4,240.281274,33.07741,33.311209,207.203864,60.0703185,8.2693525,51.800966,9.358759000000001,2.3396897500000002,9.395865,21.312061,5.32801525,21.503149,2.40659,0.6016475,2.412195
P,0,1,2,19,4,184.036809,24.560365,24.683276,159.47644400000001,46.00920225,6.14009125,39.869111000000004,2.548769,0.63719225,2.5550780000000004,19.176134,4.7940335,19.286324999999998,2.835462,0.7088655,2.841873
P,0,1,2,20,4,293.888811,58.917787000000004,58.96684,234.97102399999997,73.47220275,14.729446750000001,58.74275599999999,25.166543000000004,6.291635750000001,25.202577,31.679339,7.91983475,31.688512,2.071905,0.51797625,2.075751
P,0,1,2,21,4,188.86885,23.409442000000002,23.432562,165.459408,47.2172125,5.8523605000000005,41.364852,2.3734599999999997,0.5933649999999999,2.379559,18.668089000000002,4.6670222500000005,18.679411,2.367893,0.59197325,2.373592
P,0,1,2,22,4,204.581348,27.599608999999997,27.654730999999998,176.981739,51.145337,6.899902249999999,44.24543475,2.950029,0.73750725,2.962003,22.155981999999998,5.5389954999999995,22.166536,2.493598,0.6233995,2.526192
P,0,1,2,23,4,379.462179,55.100013000000004,55.393783000000006,324.362166,94.86554475,13.775003250000001,81.0905415,34.532700000000006,8.633175000000001,34.775178000000004,19.081614000000002,4.7704035000000005,19.127917,1.485699,0.37142475,1.490688
P,0,1,2,24,4,175.86765,15.22818,16.389933000000003,160.63947,43.9669125,3.807045,40.1598675,1.572965,0.39324125,1.9190800000000001,12.138707,3.03467675,12.950343,1.516508,0.379127,1.52051
P,0,1,2,25,4,187.882184,15.379026999999999,15.397369999999999,172.503157,46.970546,3.8447567499999997,43.12578925,2.0741029999999996,0.5185257499999999,2.080856,11.229108,2.807277,11.235174999999998,2.075816,0.518954,2.0813390000000003
P,0,1,2,26,4,172.936946,17.894094,17.910589,155.042852,43.2342365,4.4735235,38.760713,1.976112,0.494028,1.9830199999999998,14.048013,3.51200325,14.053599,1.8699690000000002,0.46749225000000005,1.87397
P,0,1,2,27,4,217.96671,23.323709,23.371487,194.643001,54.4916775,5.83092725,48.66075025,3.87791,0.9694775,3.9129750000000003,17.417143,4.35428575,17.424708,2.028656,0.507164,2.033804
P,0,1,2,28,4,181.643085,19.31628,19.608022,162.326805,45.41077125,4.82907,40.58170125,2.281052,0.570263,2.356032,15.353511000000001,3.8383777500000003,15.381355,1.681717,0.42042925,1.870635
P,0,1,2,29,4,173.17206,19.060986,19.081951,154.11107399999997,43.293015,4.7652465,38.52776849999999,1.8276329999999998,0.45690824999999996,1.8338659999999998,14.564918,3.6412295,14.571545,2.668435,0.66710875,2.67654
P,0,1,2,30,4,199.360015,25.460595,25.486948,173.89942,49.84000375,6.36514875,43.474855,3.1144939999999997,0.7786234999999999,3.124965,20.191599,5.04789975,20.202370000000002,2.154502,0.5386255,2.159613
P,0,1,2,31,4,216.387047,24.971151999999996,24.993969000000003,191.415895,54.09676175,6.242787999999999,47.85397375,3.718666,0.9296665,3.7265610000000002,19.263042,4.8157605,19.274202000000002,1.989444,0.497361,1.9932059999999998
P,0,1,2,32,4,207.772484,25.260448999999998,25.296424,182.512035,51.943121,6.315112249999999,45.62800875,3.822463,0.95561575,3.8316909999999997,20.404657999999998,5.101164499999999,20.428993,1.033328,0.258332,1.03574
P,0,1,2,33,4,171.598515,10.072965,10.123759,161.52554999999998,42.89962875,2.51824125,40.381387499999995,1.40305,0.3507625,1.4060920000000001,7.56763,1.8919075,7.613438,1.102285,0.27557125,1.104229
P,0,1,2,34,4,197.955158,29.370092000000003,29.432011999999997,168.585066,49.4887895,7.342523000000001,42.1462665,3.1553649999999998,0.7888412499999999,3.179563,23.886574000000003,5.971643500000001,23.919673,2.328153,0.58203825,2.332776
P,0,1,2,35,4,221.253814,27.402480999999998,27.42211,193.851333,55.3134535,6.8506202499999995,48.46283325,4.127715,1.03192875,4.135869,20.754669999999997,5.188667499999999,20.771963,2.5200959999999997,0.6300239999999999,2.514278
P,0,1,2,36,4,171.246652,23.272007000000002,23.343282,147.974645,42.811663,5.8180017500000005,36.99366125,2.311648,0.577912,2.341933,18.71487,4.6787175,18.749952999999998,2.245489,0.56137225,2.2513959999999997
P,0,1,2,37,4,191.099305,24.209683,24.327736000000005,166.88962199999997,47.77482625,6.05242075,41.722405499999994,2.665142,0.6662855,2.672647,18.8105,4.702625,18.913275000000002,2.7340409999999995,0.6835102499999999,2.741814
P,0,1,2,38,4,181.658465,23.020631999999996,23.044387999999998,158.637833,45.41461625,5.755157999999999,39.65945825,2.256959,0.56423975,2.262722,18.179273,4.54481825,18.190233,2.5844,0.6461,2.591433
P,0,1,2,39,4,190.94344,23.330334999999998,23.350974,167.61310500000002,47.73586,5.8325837499999995,41.903276250000005,2.493534,0.6233835,2.499954,18.710627,4.67765675,18.721066,2.1261740000000002,0.5315435000000001,2.129954
P,0,1,2,40,4,192.422428,23.526839000000002,23.551823,168.895589,48.105607,5.881709750000001,42.22389725,2.670609,0.66765225,2.6787859999999997,18.397100000000002,4.5992750000000004,18.408663999999998,2.45913,0.6147825,2.464373
P,0,1,2,41,4,197.246059,24.266754000000002,24.410707000000002,172.979305,49.31151475,6.066688500000001,43.24482625,2.796589,0.69914725,2.80375,19.6107,4.902675,19.744574,1.8594650000000001,0.46486625000000004,1.8623830000000001
P,0,1,2,42,4,202.285404,25.714707999999998,25.741821999999996,176.570696,50.571351,6.4286769999999995,44.142674,3.130706,0.7826765,3.1379109999999995,20.041553999999998,5.0103884999999995,20.054426999999997,2.542448,0.635612,2.549484
P,0,1,2,43,4,181.525158,23.014049999999997,23.035223,158.511108,45.3812895,5.753512499999999,39.627777,2.343168,0.585792,2.348515,18.492539,4.62313475,18.504821,2.178343,0.54458575,2.181887
P,0,1,2,44,4,184.721561,24.190657,24.212937000000004,160.53090400000002,46.18039025,6.04766425,40.132726000000005,2.921675,0.73041875,2.929565,19.11468,4.77867,19.125693000000002,2.1543020000000004,0.5385755000000001,2.157679
P,0,1,2,45,4,193.70779,23.451351000000003,23.474175,170.256439,48.4269475,5.862837750000001,42.56410975,2.635477,0.65886925,2.6429039999999997,18.737912,4.684478,18.749844,2.0779620000000003,0.5194905000000001,2.081427
P,0,1,2,46,4,214.582995,25.464608,25.491960000000002,189.118387,53.64574875,6.366152,47.27959675,3.167333,0.79183325,3.1747819999999995,19.700355,4.92508875,19.71347,2.59692,0.64923,2.603708
P,0,1,2,47,4,210.669764,25.970222,25.999603999999998,184.69954199999998,52.667441,6.4925555,46.174885499999995,3.141215,0.78530375,3.150584,20.011524,5.002881,20.024308,2.8174829999999997,0.7043707499999999,2.824712
P,0,1,2,48,4,210.869018,25.141604,25.169698000000004,185.727414,52.7172545,6.285401,46.4318535,3.227671,0.80691775,3.235468,19.325341,4.83133525,19.337285,2.5885920000000002,0.6471480000000001,2.596945
P,0,1,2,49,4,181.127407,23.626989,23.68681,157.500418,45.28185175,5.90674725,39.3751045,2.0775699999999997,0.5193924999999999,2.083257,19.048496999999998,4.762124249999999,19.095613,2.500922,0.6252305,2.50794
P,0,1,2,50,4,194.539378,23.464577,23.489901,171.074801,48.6348445,5.86614425,42.76870025,2.482316,0.620579,2.490238,18.721073999999998,4.6802684999999995,18.733724,2.261187,0.56529675,2.265939
P,0,1,2,51,4,197.174299,24.000599,24.024218,173.1737,49.29357475,6.00014975,43.293425,2.78908,0.69727,2.796834,18.896133000000003,4.724033250000001,18.908573,2.315386,0.5788465,2.318811
P,0,1,2,52,4,192.679049,24.158663999999998,24.185411000000002,168.520385,48.16976225,6.0396659999999995,42.13009625,2.628854,0.6572135,2.637087,19.10186,4.775465,19.114853,2.42795,0.6069875,2.433471
P,0,1,2,53,4,209.225692,24.858825999999997,24.885585,184.36686600000002,52.306423,6.214706499999999,46.091716500000004,2.7626429999999997,0.6906607499999999,2.7690050000000004,19.556908999999997,4.889227249999999,19.569022,2.539274,0.6348185,2.5475580000000004
P,0,1,2,54,4,198.245262,24.743026,24.793548,173.50223599999998,49.5613155,6.1857565,43.375558999999996,2.776474,0.6941185,2.808215,19.589621,4.89740525,19.601955,2.376931,0.59423275,2.3833779999999996
P,0,1,2,55,4,218.059346,25.467066,25.481844000000002,192.59228000000002,54.5148365,6.3667665,48.148070000000004,3.503902,0.8759755,3.51121,19.311256999999998,4.827814249999999,19.3237,2.6519070000000005,0.6629767500000001,2.646934
P,0,1,2,56,4,217.121442,25.975706,25.999638,191.145736,54.2803605,6.4939265,47.786434,4.0032890000000005,1.0008222500000001,4.012144,20.131942,5.0329855,20.144584000000002,1.8404749999999999,0.46011874999999997,1.84291
P,0,1,2,57,4,188.598301,23.913936000000003,23.937523000000002,164.68436499999999,47.14957525,5.978484000000001,41.171091249999996,2.574015,0.64350375,2.581603,19.102546000000004,4.775636500000001,19.114318,2.237375,0.55934375,2.241602
P,0,1,2,58,4,261.232713,30.376876,30.455447,230.85583699999998,65.30817825,7.594219,57.713959249999995,5.649406,1.4123515,5.686419000000001,22.565659,5.64141475,22.602487999999997,2.161811,0.54045275,2.16654
P,0,1,2,59,4,216.738117,26.546593,26.564512000000004,190.191524,54.18452925,6.63664825,47.547881,3.808254,0.9520635,3.8168240000000004,20.714597,5.17864925,20.719413000000003,2.023742,0.5059355,2.028275
P,0,1,2,60,4,726.411504,128.282651,128.29382900000002,598.128853,181.602876,32.07066275,149.53221325,84.007223,21.00180575,84.00816,42.148615,10.53715375,42.15441800000001,2.1268130000000003,0.5317032500000001,2.131251
P,0,1,2,61,4,193.049034,18.491942,18.513345,174.557092,48.2622585,4.6229855,43.639273,2.475213,0.61880325,2.480991,13.704603,3.42615075,13.714639,2.312126,0.5780315,2.3177149999999997
P,0,1,2,62,4,182.949195,23.137252,23.169479000000003,159.811943,45.73729875,5.784313,39.95298575,2.404059,0.60101475,2.410758,18.634126,4.6585315,18.644175,2.0990670000000002,0.5247667500000001,2.114546
P,0,1,2,63,4,182.232792,22.754782,22.775974,159.47800999999998,45.558198,5.6886955,39.869502499999996,2.2217700000000002,0.5554425000000001,2.226904,18.18129,4.5453225,18.192059,2.351722,0.5879305,2.3570110000000004
P,0,1,2,64,4,207.096369,24.77635,24.802713999999998,182.320019,51.77409225,6.1940875,45.58000475,3.1168510000000005,0.7792127500000001,3.125323,19.177135,4.79428375,19.187501,2.482364,0.620591,2.48989
P,0,1,2,65,4,176.205947,23.436924,23.461559,152.769023,44.05148675,5.859231,38.19225575,2.341103,0.58527575,2.346763,18.561207,4.64030175,18.572886,2.534614,0.6336535,2.54191
P,0,1,2,66,4,193.148979,23.281286,23.370663999999998,169.867693,48.28724475,5.8203215,42.46692325,2.5731539999999997,0.6432884999999999,2.579909,18.266435,4.56660875,18.327828999999998,2.441697,0.61042425,2.462926
P,0,1,2,67,4,189.419502,23.789929,24.301936,165.629573,47.3548755,5.94748225,41.40739325,2.461219,0.61530475,2.486711,18.525949,4.63148725,19.005579,2.8027610000000003,0.7006902500000001,2.809646
P,0,1,2,68,4,200.663303,24.250078000000002,24.303265,176.413225,50.16582575,6.0625195000000005,44.10330625,2.745398,0.6863495,2.75311,18.624696,4.656174,18.661713,2.879984,0.719996,2.888442
P,0,1,2,69,4,175.003982,22.806737,22.828608000000003,152.197245,43.7509955,5.70168425,38.04931125,2.274545,0.56863625,2.281998,18.517747,4.62943675,18.528686,2.0144450000000003,0.5036112500000001,2.017924
P,0,1,2,70,4,194.429277,23.741024999999997,23.729182,170.688252,48.60731925,5.935256249999999,42.672063,2.600191,0.65004775,2.573833,18.944406999999998,4.7361017499999996,18.955703,2.196427,0.54910675,2.199646
P,0,1,2,71,4,208.243768,25.824030999999998,25.889524,182.419737,52.060942,6.4560077499999995,45.60493425,3.144785,0.78619625,3.15015,20.30875,5.0771875,20.364488,2.370496,0.592624,2.374886
P,0,1,2,72,4,207.117903,24.468708,24.690108,182.64919500000002,51.77947575,6.117177,45.662298750000005,3.182205,0.79555125,3.18927,19.194308,4.798577,19.404660999999997,2.092195,0.52304875,2.096177
P,0,1,2,73,4,217.942579,26.407926000000003,26.520148,191.534653,54.48564475,6.601981500000001,47.88366325,4.015436,1.003859,4.023761,20.027635000000004,5.006908750000001,20.12396,2.364855,0.59121375,2.372427
P,0,1,2,74,4,197.027669,24.288716,24.306753,172.738953,49.25691725,6.072179,43.18473825,2.746862,0.6867155,2.7556320000000003,19.193054,4.7982635,19.168801000000002,2.3488,0.5872,2.3823199999999995
P,0,1,2,75,4,202.012037,25.282898,25.354519000000003,176.729139,50.50300925,6.3207245,44.18228475,3.614348,0.903587,3.621245,19.241862,4.8104655,19.302014,2.426688,0.606672,2.43126
P,0,1,2,76,4,211.199334,26.325438000000002,26.433335000000003,184.873896,52.7998335,6.5813595000000005,46.218474,3.266818,0.8167045,3.294986,20.42939,5.1073475,20.488266000000003,2.62923,0.6573075,2.650083
P,0,1,2,77,4,207.12947,25.876255999999998,28.734046999999997,181.253214,51.7823675,6.4690639999999995,45.3133035,3.066992,0.766748,3.077504,20.180007999999997,5.045001999999999,23.021065999999998,2.629256,0.657314,2.635477
P,0,1,2,78,4,389.6194,88.90894200000001,89.050195,300.71045799999996,97.40485,22.227235500000003,75.17761449999999,45.518648000000006,11.379662000000001,45.557100000000005,41.075331,10.26883275,41.149631,2.314963,0.57874075,2.343464
P,0,1,2,79,4,217.407107,26.234264,26.351807,191.172843,54.35177675,6.558566,47.79321075,3.6654929999999997,0.9163732499999999,3.703311,19.790838,4.9477095,19.861744,2.777933,0.69448325,2.786752
P,0,1,2,80,4,190.9765,23.596014999999998,23.98125,167.380485,47.744125,5.899003749999999,41.84512125,2.493292,0.623323,2.5380580000000004,18.682626,4.6706565,19.016485,2.4200969999999997,0.6050242499999999,2.426707
P,0,1,2,81,4,180.131207,23.871153000000003,25.102413000000002,156.260054,45.03280175,5.967788250000001,39.0650135,2.770607,0.69265175,2.9557240000000005,18.979313,4.74482825,19.995449,2.121233,0.53030825,2.15124
P,0,1,2,82,4,189.969068,24.239337,23.920486000000004,165.729731,47.492267,6.05983425,41.43243275,3.0393190000000003,0.7598297500000001,2.7030089999999998,18.937334,4.7343335,18.948681,2.262684,0.565671,2.268796
P,0,1,2,83,4,185.838587,24.210483000000004,24.280448999999997,161.62810399999998,46.45964675,6.052620750000001,40.407025999999995,2.709679,0.67741975,2.7329830000000004,19.093097,4.77327425,19.132391,2.4077070000000003,0.6019267500000001,2.415075
P,0,1,2,84,4,200.788474,24.259683000000003,24.285343,176.528791,50.1971185,6.064920750000001,44.13219775,2.899215,0.72480375,2.9085270000000003,19.077921,4.76948025,19.088474,2.282547,0.57063675,2.2883419999999997
P,0,1,2,85,4,195.854492,24.079968000000004,24.156185,171.77452399999999,48.963623,6.019992000000001,42.943630999999996,2.620377,0.65509425,2.626691,18.902174000000002,4.725543500000001,18.965153,2.557417,0.63935425,2.5643409999999998
P,0,1,2,86,4,195.734853,24.314783,24.343317,171.42006999999998,48.93371325,6.07869575,42.855017499999995,2.723076,0.680769,2.7312089999999998,19.094611,4.77365275,19.107035,2.497096,0.624274,2.505073
P,0,1,2,87,4,202.439981,25.122376000000003,25.148398999999998,177.317605,50.60999525,6.280594000000001,44.32940125,2.776675,0.69416875,2.7841240000000003,19.7301,4.932525,19.741946,2.6156010000000003,0.6539002500000001,2.6223289999999997
P,0,1,2,88,4,201.860482,25.304097,25.359064,176.55638499999998,50.4651205,6.32602425,44.139096249999994,3.232986,0.8082465,3.241048,19.714139999999997,4.928534999999999,19.756447,2.356971,0.58924275,2.3615690000000003
P,0,1,2,89,4,178.948031,23.466896000000002,23.488152,155.481135,44.73700775,5.8667240000000005,38.87028375,2.544259,0.63606475,2.552136,18.967987,4.74199675,18.97871,1.95465,0.4886625,1.957306
P,0,1,2,90,4,200.91522,25.144665999999997,25.167382999999997,175.770554,50.228805,6.286166499999999,43.9426385,2.9982260000000003,0.7495565000000001,3.006442,20.046048,5.011512,20.05701,2.100392,0.525098,2.103931
P,0,1,2,91,4,198.334681,24.555138,24.582276999999998,173.779543,49.58367025,6.1387845,43.44488575,2.6575620000000004,0.6643905000000001,2.666163,19.340822,4.8352055,19.352978999999998,2.5567539999999997,0.6391884999999999,2.563135
P,0,1,2,92,4,204.837601,24.712617999999996,24.734246000000002,180.12498300000001,51.20940025,6.178154499999999,45.031245750000004,2.851418,0.7128545,2.8573990000000005,19.740015999999997,4.935003999999999,19.752096,2.121184,0.530296,2.124751
P,0,1,2,93,4,182.779905,23.725487,23.749392,159.054418,45.69497625,5.93137175,39.7636045,2.525329,0.63133225,2.530844,18.541428000000003,4.635357000000001,18.55332,2.65873,0.6646825,2.665228
P,0,1,2,94,4,197.413027,24.336730000000003,24.401079999999997,173.076297,49.35325675,6.084182500000001,43.26907425,2.795739,0.69893475,2.814153,18.954995,4.73874875,18.994121999999997,2.5859959999999997,0.6464989999999999,2.592805
P,0,1,2,95,4,196.777185,23.785632,23.820355999999997,172.991553,49.19429625,5.946408,43.24788825,2.5876919999999997,0.6469229999999999,2.603792,18.597596,4.649399,18.60907,2.6003439999999998,0.6500859999999999,2.607494
P,0,1,2,96,4,205.030112,24.666892999999995,24.672312,180.36321900000002,51.257528,6.166723249999999,45.090804750000004,2.9115469999999997,0.7278867499999999,2.9198820000000003,19.719054999999997,4.929763749999999,19.73182,2.036291,0.50907275,2.02061
P,0,1,2,97,4,206.19812,24.688812000000002,24.786848999999997,181.50930799999998,51.54953,6.1722030000000006,45.377326999999994,3.04716,0.76179,3.0684060000000004,19.370434,4.8426085,19.441356,2.2712179999999997,0.5678044999999999,2.277087
P,0,1,2,98,4,181.619646,24.07046,24.091738999999997,157.549186,45.4049115,6.017615,39.3872965,2.720562,0.6801405,2.7281259999999996,19.25911,4.8147775,19.269039999999997,2.090788,0.522697,2.094573
P,0,1,2,99,4,184.235534,22.912682000000004,22.968024,161.322852,46.0588835,5.728170500000001,40.330713,2.229839,0.55745975,2.2359299999999998,18.367535,4.59188375,18.410885,2.315308,0.578827,2.3212089999999996
P,0,1,2,100,4,204.226103,24.276888000000003,24.384579,179.94921499999998,51.05652575,6.069222000000001,44.987303749999995,2.85751,0.7143775,2.866427,19.163991000000003,4.790997750000001,19.230847,2.255387,0.56384675,2.287305
P,0,1,2,101,4,202.634186,23.634515999999998,23.710829999999998,178.99967,50.6585465,5.9086289999999995,44.7499175,2.826247,0.70656175,2.833409,18.965376,4.741344,19.033231999999998,1.8428930000000001,0.46072325000000003,1.8441889999999999
P,0,1,2,102,4,200.809891,24.245568000000002,24.322705000000003,176.564323,50.20247275,6.061392000000001,44.14108075,2.9958729999999996,0.7489682499999999,3.0036889999999996,18.917729,4.72943225,18.981822,2.331966,0.5829915,2.337194
P,0,1,2,103,4,196.289202,24.029925,24.104786999999998,172.259277,49.0723005,6.00748125,43.06481925,2.9078470000000003,0.7269617500000001,2.926837,18.775781,4.69394525,18.826904,2.346297,0.58657425,2.351046
P,0,1,2,104,4,187.798787,23.630913999999997,23.728559999999998,164.16787300000001,46.94969675,5.907728499999999,41.041968250000004,2.833603,0.70840075,2.841361,18.512097999999998,4.6280244999999995,18.597417999999998,2.2852129999999997,0.5713032499999999,2.289781
P,0,1,2,105,4,205.790801,24.540142,24.561827,181.25065899999998,51.44770025,6.1350355,45.312664749999996,2.939667,0.73491675,2.94639,19.453727999999998,4.8634319999999995,19.464489,2.146747,0.53668675,2.150948
P,0,1,2,106,4,209.457472,25.294275000000003,25.366611,184.163197,52.364368,6.323568750000001,46.04079925,2.924678,0.7311695,2.9327,19.809927000000002,4.9524817500000005,19.867027999999998,2.55967,0.6399175,2.5668830000000002
P,0,1,2,107,4,202.195536,24.534387,24.635281999999997,177.661149,50.548884,6.13359675,44.41528725,2.853269,0.71331725,2.861099,19.406017,4.85150425,19.483314999999997,2.275101,0.56877525,2.290868
P,0,1,2,108,4,202.657367,24.079304,25.175392000000002,178.578063,50.66434175,6.019826,44.64451575,2.913325,0.72833125,2.921069,18.862156,4.715539,19.239852000000003,2.3038230000000004,0.5759557500000001,3.0144709999999995
P,0,1,2,109,4,203.495389,23.488746000000003,23.593565,180.006643,50.87384725,5.872186500000001,45.00166075,2.962045,0.74051125,2.969588,18.361357,4.59033925,18.454186,2.165344,0.541336,2.169791
P,0,1,2,110,4,176.090567,22.989925000000003,23.068581000000002,153.100642,44.02264175,5.747481250000001,38.2751605,2.271163,0.56779075,2.277659,18.73197,4.6829925,18.800271000000002,1.986792,0.496698,1.9906510000000002
P,0,1,2,111,4,191.029005,23.500417999999996,23.549163000000004,167.52858700000002,47.75725125,5.875104499999999,41.882146750000004,2.6286240000000003,0.6571560000000001,2.636199,18.854536,4.713634,18.89204,2.017258,0.5043145,2.020924
P,0,1,2,112,4,192.416455,24.343221999999997,24.364952000000002,168.07323300000002,48.10411375,6.085805499999999,42.018308250000004,2.843735,0.71093375,2.849291,19.177815,4.79445375,19.188759,2.321672,0.580418,2.326902
P,0,1,2,113,4,178.973943,22.736031,22.786945,156.237912,44.74348575,5.68400775,39.059478,2.114288,0.528572,2.120003,18.133809,4.53345225,18.172341,2.487934,0.6219835,2.494601
P,0,1,2,114,4,192.138864,24.169068999999997,24.182059,167.969795,48.034716,6.042267249999999,41.99244875,2.646254,0.6615635,2.64199,18.977358,4.7443395,18.98781,2.545457,0.63636425,2.552259
P,0,1,2,115,4,220.782595,25.832608000000004,25.857671,194.949987,55.19564875,6.458152000000001,48.73749675,3.8260629999999995,0.9565157499999999,3.8347230000000003,19.670466,4.9176165,19.681694,2.3360790000000002,0.5840197500000001,2.341254
P,0,1,2,116,4,176.116224,23.231018,23.251541000000003,152.88520599999998,44.029056,5.8077545,38.221301499999996,2.221181,0.55529525,2.225421,18.720892,4.680223,18.731245,2.288945,0.57223625,2.2948749999999998
P,0,1,2,117,4,196.460978,23.568927,23.636107,172.892051,49.1152445,5.89223175,43.22301275,2.764525,0.69113125,2.783983,18.702413,4.67560325,18.745862,2.1019889999999997,0.5254972499999999,2.106262
P,0,1,2,118,4,224.128985,26.649612,26.699777000000005,197.479373,56.03224625,6.662403,49.36984325,4.030634,1.0076585,4.036837,20.453423,5.11335575,20.493809000000002,2.165555,0.54138875,2.169131
P,0,1,2,119,4,183.070373,23.449517999999998,23.47014,159.620855,45.76759325,5.862379499999999,39.90521375,2.481046,0.6202615,2.488151,18.72103,4.6802575,18.731967,2.247442,0.5618605,2.2500220000000004
F,0,2,0,0,4,107.28507,24.520382999999995,24.579621000000003,82.76468700000001,26.8212675,6.130095749999999,20.691171750000002,2.625369,0.65634225,2.632811,19.661355999999998,4.9153389999999995,19.703102,2.233658,0.5584145,2.243708
F,0,2,0,1,4,120.22474,25.542435,25.622311,94.682305,30.056185,6.38560875,23.67057625,4.461734,1.1154335,4.468586,18.931094,4.7327735,18.996637999999997,2.149607,0.53740175,2.1570869999999998
F,0,2,0,2,4,107.198102,24.165578,24.217632,83.03252400000001,26.7995255,6.0413945,20.758131000000002,2.834523,0.70863075,2.842564,19.100382,4.7750955,19.134121999999998,2.230673,0.55766825,2.240946
F,0,2,0,3,4,103.903207,24.034041,24.064209999999996,79.86916599999999,25.97580175,6.00851025,19.967291499999998,2.714081,0.67852025,2.72178,19.033875,4.75846875,19.045558999999997,2.286085,0.57152125,2.2968710000000003
F,0,2,0,4,4,110.494325,25.183102,25.393340000000002,85.311223,27.62358125,6.2957755,21.32780575,2.804888,0.701222,2.994524,20.088644000000002,5.0221610000000005,20.099431,2.2895700000000003,0.5723925000000001,2.299385
F,0,2,0,5,4,102.050156,24.488388,24.512048,77.561768,25.512539,6.122097,19.390442,4.258868,1.064717,4.2654939999999995,18.340035,4.58500875,18.349909,1.8894849999999999,0.47237124999999996,1.8966450000000004
F,0,2,0,6,4,112.288908,27.06547,27.091459999999994,85.223438,28.072227,6.7663675,21.3058595,3.1856009999999997,0.7964002499999999,3.19177,21.601291000000003,5.400322750000001,21.611416999999996,2.2785780000000004,0.5696445000000001,2.288273
F,0,2,0,7,4,115.166999,25.741180999999997,25.769206,89.425818,28.79174975,6.435295249999999,22.3564545,4.410200000000001,1.1025500000000001,4.417903,19.173554999999997,4.793388749999999,19.184969000000002,2.157426,0.5393565,2.166334
F,0,2,0,8,4,115.634997,24.536298,25.093234000000002,91.098699,28.90874925,6.1340745,22.77467475,4.184217,1.04605425,4.190787,18.396327,4.59908175,18.903963,1.9557540000000002,0.48893850000000005,1.998484
F,0,2,0,9,4,121.083705,28.357892,28.741437,92.72581299999999,30.27092625,7.089473,23.181453249999997,6.514538,1.6286345,6.6524090000000005,19.717242000000002,4.929310500000001,19.935146000000003,2.126112,0.531528,2.1538820000000003
F,0,2,0,10,4,95.209941,23.444341,25.201379000000003,71.7656,23.80248525,5.86108525,17.9414,2.217479,0.55436975,3.457048,19.280658,4.8201645,19.789999,1.946204,0.486551,1.9543319999999997
F,0,2,0,11,4,96.922739,23.859035000000006,23.887548,73.063704,24.23068475,5.964758750000001,18.265926,2.505686,0.6264215,2.512674,19.056884000000004,4.764221000000001,19.06834,2.296465,0.57411625,2.306534
F,0,2,0,12,4,116.971419,32.259758999999995,32.44859,84.71166,29.24285475,8.064939749999999,21.177915,8.096116,2.024029,8.101776000000001,22.231740999999996,5.557935249999999,22.407975,1.931902,0.4829755,1.9388390000000002
F,0,2,0,13,4,83.379222,22.529638,22.552834,60.849584,20.8448055,5.6324095,15.212396,1.982968,0.495742,1.988406,18.762632999999997,4.690658249999999,18.775028,1.784037,0.44600925,1.7894
F,0,2,0,14,4,103.506228,22.208031000000002,22.387978999999998,81.29819699999999,25.876557,5.5520077500000005,20.324549249999997,2.363886,0.5909715,2.371029,18.068027,4.51700675,18.204145999999998,1.7761179999999999,0.44402949999999997,1.8128039999999999
F,0,2,0,15,4,136.385873,33.113651999999995,33.165796,103.272221,34.09646825,8.278412999999999,25.81805525,10.327504,2.581876,10.334706,20.777699,5.19442475,20.815929999999998,2.008449,0.50211225,2.0151600000000003
F,0,2,0,16,4,83.951956,22.946255999999998,23.017145,61.0057,20.987989,5.7365639999999996,15.251425,2.2724089999999997,0.5681022499999999,2.276807,18.607042,4.6517605,18.664613000000003,2.066805,0.51670125,2.075725
